"","id","risq","NBCAV","SEXE","DATE_EER","AGE","tranche_age","PNB"
"7142",32304586,1,1,"F",1996-12-01,42,"40-44 ans",891.936450562444
"7143",32304588,1,1,"M",1997-01-01,26,"25-27 ans",573.686553709768
"7144",32304589,1,1,"M",1987-12-11,42,"40-44 ans",208.435644062231
"7145",32304590,1,1,"F",1987-07-01,58,"55-59 ans",283.958214532261
"7146",32304591,1,1,"F",1974-05-01,82,"80 ans et +",989.842410672956
"7147",32304592,1,1,"M",1996-03-01,30,"30-34 ans",660.238316397126
"7148",32304593,1,1,"M",1995-02-01,39,"35-39 ans",39.1373098918591
"7149",32304595,1,0.5,"F",1973-08-01,53,"50-54 ans",120.139159733694
"7150",32304597,1,1.5,"M",1991-07-01,65,"65-69 ans",1179.04906492253
"7151",32304598,1,1.5,"F",1986-12-16,57,"55-59 ans",2874.59250713655
"7152",32304599,0,NA,"M",1984-03-01,53,"50-54 ans",0.79400665186975
"7153",32304602,1,1,"M",1994-03-01,43,"40-44 ans",42.9206591195171
"7154",32304609,1,0.5,"M",1997-02-01,47,"45-49 ans",251.139603928328
"7155",32304613,1,0.5,"M",1964-10-01,69,"65-69 ans",205.966121249822
"7156",32304614,1,2,"F",1985-11-21,49,"45-49 ans",445.988525003709
"7157",32304616,1,1.5,"F",1997-11-01,31,"30-34 ans",315.464593358941
"7158",32304619,1,1,"M",1984-12-01,64,"60-64 ans",27.9995433418408
"7159",32304621,1,0.5,"F",1983-10-01,72,"70-74 ans",273.620677027442
"7160",32304622,1,0.5,"F",1977-03-01,60,"60-64 ans",316.308682389525
"7161",32304623,0,1,"F",1995-10-01,88,"80 ans et +",9.331968288915
"7162",32304624,1,0.5,"M",1984-10-01,69,"65-69 ans",411.165549028864
"7163",32304625,1,1.16666666666667,"M",1993-09-01,39,"35-39 ans",2284.90564410757
"7164",32304627,1,2,"M",1989-08-01,45,"45-49 ans",1011.0740017719
"7165",32304632,1,2.5,"M",1992-04-01,55,"55-59 ans",475.313576524807
"7166",32304637,1,0.5,"F",1970-03-01,60,"60-64 ans",231.308586379505
"7167",32304639,1,0.5,"M",1987-12-01,41,"40-44 ans",552.600735988884
"7168",32304644,1,1.5,"F",1992-05-01,44,"40-44 ans",166.770399145886
"7169",32304647,1,1,"F",1985-11-01,84,"80 ans et +",792.811849770227
"7170",32304648,1,1,"F",1987-03-01,36,"35-39 ans",5598.50510180795
"7171",32304651,1,0.5,"M",1980-02-01,52,"50-54 ans",141.005109788135
"7172",32304652,4,1,"M",1992-02-01,41,"40-44 ans",1551.03523628021
"7173",32304654,1,1,"M",1988-12-01,75,"75-79 ans",239.661586626087
"7174",32304655,1,0.5,"F",1962-04-01,81,"80 ans et +",987.886602831599
"7175",32304656,NA,NA,"M",1979-05-01,55,"55-59 ans",11.804061685
"7176",32304659,1,1,"M",1996-09-01,33,"30-34 ans",1021.86556516825
"7177",32304661,1,1.5,"F",1984-07-01,40,"40-44 ans",767.180537641788
"7178",32304663,1,0.5,"F",1980-09-01,45,"45-49 ans",259.401303757083
"7179",32304664,1,0.5,"M",1992-10-01,65,"65-69 ans",7421.19152156175
"7180",32304665,1,0.5,"F",1990-01-01,43,"40-44 ans",37.0959141492781
"7181",32304666,1,0.5,"M",1971-03-01,64,"60-64 ans",540.044400091737
"7182",32304667,0,0,"F",1986-04-01,52,"50-54 ans",44.93580765
"7183",32304668,5,0.5,"F",1971-07-01,76,"75-79 ans",261.943165132738
"7184",32304669,1,1,"M",1996-10-01,76,"75-79 ans",2324.64888163237
"7185",32304670,NA,0,"F",1954-08-01,87,"80 ans et +",0
"7186",32304681,1,1,"F",1970-10-01,60,"60-64 ans",468.731343825758
"7187",32304685,NA,0.75,"M",1987-01-01,59,"55-59 ans",21.0468352342614
"7188",32304686,NA,NA,"M",1987-10-01,58,"55-59 ans",119.978809950869
"7189",32304688,1,0.5,"M",1984-08-01,77,"75-79 ans",37.5007009050019
"7190",32304690,NA,NA,"M",1991-12-01,50,"50-54 ans",133.134052857488
"7191",32304691,1,0.5,"F",1970-12-01,65,"65-69 ans",488.855330549644
"7192",32304693,1,1,"F",1974-12-01,54,"50-54 ans",423.513690763618
"7193",32304695,0,1,"F",1963-03-01,81,"80 ans et +",336.099426842907
"7194",32304697,1,1,"F",1976-02-01,63,"60-64 ans",236.256150280093
"7195",32304699,1,1,"F",1991-06-01,61,"60-64 ans",756.881989202517
"7196",32304702,1,0.5,"M",1977-03-01,73,"70-74 ans",39.3882204338685
"7197",32304707,1,1,"F",1993-06-01,53,"50-54 ans",741.623428840795
"7198",32304710,1,2,"M",1994-05-01,57,"55-59 ans",373.178780860285
"7199",32304712,2,1,"F",1980-04-01,68,"65-69 ans",723.597811086105
"7200",32304714,1,0.5,"F",1972-11-01,67,"65-69 ans",945.61353506577
"7201",32304716,1,0.5,"M",1985-09-01,42,"40-44 ans",3.2508568424525
"7202",32304717,1,1.5,"M",1985-03-01,48,"45-49 ans",199.69675236037
"7203",32304718,1,0.5,"M",1987-01-01,60,"60-64 ans",48.9260669658145
"7204",32304720,1,0.5,"F",1988-02-01,74,"70-74 ans",144.986619706431
"7205",32304721,0,1,"F",1985-02-01,88,"80 ans et +",1173.8755531713
"7206",32304722,NA,0.25,"F",1990-12-01,84,"80 ans et +",319.632070770511
"7207",32304723,5,1,"F",1992-01-01,32,"30-34 ans",1156.94580794921
"7208",32304725,1,1.5,"M",1978-01-01,51,"50-54 ans",1379.11566243625
"7209",32304726,1,1,"M",1990-09-01,42,"40-44 ans",376.28383641368
"7210",32304727,1,1,"F",1991-07-01,58,"55-59 ans",88.0340971974454
"7211",32304728,1,0.5,"M",1971-12-01,61,"60-64 ans",461.158577677907
"7212",32304729,NA,0,"F",1994-04-01,53,"50-54 ans",3.849324
"7213",32304731,1,1,"M",1976-01-01,82,"80 ans et +",5413.29999602688
"7214",32304732,1,0.5,"F",1993-01-01,54,"50-54 ans",296.236315530442
"7215",32304733,1,0.5,"F",1984-12-01,63,"60-64 ans",209.581931313217
"7216",32304736,1,1,"M",1993-01-01,33,"30-34 ans",233.241616879156
"7217",32304738,0,0.5,"M",1983-02-01,88,"80 ans et +",858.592982293975
"7218",32304740,1,1,"M",1979-08-01,62,"60-64 ans",99.7384401718113
"7219",32304741,1,0.5,"F",1980-04-01,70,"70-74 ans",219.441372616387
"7220",32304742,1,0.5,"M",1989-05-01,55,"55-59 ans",687.664395177518
"7221",32304746,1,0.5,"F",1992-03-01,75,"75-79 ans",93.6159886004539
"7222",32304751,1,0.5,"F",1965-09-01,77,"75-79 ans",133.439953270653
"7223",32304753,0,NA,"F",1995-07-01,34,"30-34 ans",0.0074601727312
"7224",32304756,1,0.5,"F",1986-07-01,72,"70-74 ans",790.818669976761
"7225",32304759,1,1,"M",1997-01-01,19,"18-22 ans",553.429580843956
"7226",32304760,1,0.5,"F",1975-01-01,64,"60-64 ans",214.868162146693
"7227",32304762,1,1.5,"F",1983-01-01,62,"60-64 ans",921.846277122884
"7228",32304763,1,1,"F",1981-01-01,50,"50-54 ans",462.526036167336
"7229",32304766,1,1,"M",1994-04-01,29,"28-29 ans",436.046987415291
"7230",32304767,1,1,"M",1996-01-01,36,"35-39 ans",414.688788154468
"7231",32304770,1,0.5,"M",1985-08-01,86,"80 ans et +",2792.92860116447
"7232",32304771,1,1,"F",1987-09-01,72,"70-74 ans",309.434914543936
"7233",32304772,0,NA,"F",1984-06-01,72,"70-74 ans",0.020602625947
"7234",32304774,1,0.5,"M",1992-10-01,61,"60-64 ans",220.575256055248
"7235",32304775,1,0.5,"M",1985-05-17,64,"60-64 ans",854.421317492377
"7236",32304776,2,1,"M",1980-07-01,58,"55-59 ans",1336.60186998556
"7237",32304778,1,1,"F",1990-11-01,56,"55-59 ans",221.192853371378
"7238",32304780,1,0.5,"F",1989-04-01,56,"55-59 ans",323.366905654317
"7239",32304782,1,0.5,"F",1979-03-01,69,"65-69 ans",167.409218392792
"7240",32304783,0,1,"F",1977-06-01,54,"50-54 ans",1859.53618813483
"7241",32304786,1,0.5,"F",1985-09-01,41,"40-44 ans",154.349287758442
"7242",32304787,1,1,"F",1987-06-01,37,"35-39 ans",342.313536250403
"7243",32304788,1,0.5,"F",1989-03-01,53,"50-54 ans",140.280437291963
"7244",32304789,2,0.666666666666667,"F",1986-09-01,48,"45-49 ans",469.155890933904
"7245",32304790,1,1,"F",1989-08-01,44,"40-44 ans",203.037824649496
"7246",32304791,1,1,"F",1989-01-01,47,"45-49 ans",594.830294184417
"7247",32304796,1,0.5,"M",1978-07-01,51,"50-54 ans",223.643641902919
"7248",32304798,1,0.5,"M",1992-07-01,37,"35-39 ans",512.346446170098
"7249",32304799,2,1,"F",1992-06-01,29,"28-29 ans",505.446867474468
"7250",32304800,1,0.5,"M",1996-02-01,47,"45-49 ans",1070.16113301696
"7251",32304801,0,0.583333333333333,"M",1978-09-01,56,"55-59 ans",703.13428629299
"7252",32304802,NA,0.5,"M",1990-04-01,60,"60-64 ans",46.4719448321058
"7253",32304803,1,0.5,"M",1988-02-01,78,"75-79 ans",171.49139985865
"7254",32304804,1,0.5,"M",1966-03-01,76,"75-79 ans",324.706601762576
"7255",32304805,1,1,"F",1974-01-01,74,"70-74 ans",262.607389768713
"7256",32304807,0,NA,"M",1983-08-01,61,"60-64 ans",2.30003120084555
"7257",32304808,1,0.5,"M",1992-12-01,68,"65-69 ans",20.1535911812678
"7258",32304811,2,1,"M",1966-06-01,61,"60-64 ans",1020.51929639015
"7259",32304813,3,1,"M",1972-04-01,87,"80 ans et +",476.440801768769
"7260",32304815,1,0.5,"M",1987-05-01,66,"65-69 ans",590.931816865361
"7261",32304816,1,1,"M",1971-11-01,63,"60-64 ans",268.166504980795
"7262",32304819,1,0.5,"M",1981-01-01,92,"80 ans et +",357.175766143328
"7263",32304821,5,0.5,"M",1971-11-01,69,"65-69 ans",92.7239841801695
"7264",32304822,1,1.5,"F",1976-01-01,56,"55-59 ans",633.574995103432
"7265",32304823,1,1,"M",1997-08-01,79,"75-79 ans",53.1502017258211
"7266",32304828,1,1,"M",1960-02-01,81,"80 ans et +",1568.04028532645
"7267",32304829,0,1,"M",1971-11-01,85,"80 ans et +",71.4765137037767
"7268",32304833,0,0.5,"M",1967-01-01,88,"80 ans et +",157.959380304929
"7269",32304834,2,1,"M",1988-02-01,69,"65-69 ans",470.404181538676
"7270",32304835,1,1,"M",1962-08-01,73,"70-74 ans",2065.31631674216
"7271",32304836,1,0.5,"M",1985-07-12,64,"60-64 ans",171.872840912802
"7272",32304837,1,1,"M",1996-04-01,37,"35-39 ans",128.630699335095
"7273",32304839,0,0,"F",1992-09-01,57,"55-59 ans",1.03026962461742
"7274",32304841,1,1,"F",1995-12-01,53,"50-54 ans",340.393635971948
"7275",32304843,1,0.5,"F",1996-09-01,38,"35-39 ans",299.67589194304
"7276",32304844,1,0.5,"F",1993-09-01,42,"40-44 ans",19.4975127099344
"7277",32304845,2,0.5,"F",1994-07-01,44,"40-44 ans",104.839219413699
"7278",32304847,0,NA,"M",1996-10-01,15,"12-15 ans",43.6109858328261
"7279",32304848,1,1,"M",1979-10-01,66,"65-69 ans",1840.32197431823
"7280",32304849,1,1,"M",1984-03-01,53,"50-54 ans",293.613707001348
"7281",32304850,1,1,"F",1999-02-25,28,"28-29 ans",575.554358530931
"7282",32304851,1,1,"F",1967-11-01,83,"80 ans et +",1416.9799215564
"7283",32304853,1,0.5,"F",1988-02-01,48,"45-49 ans",735.038791962872
"7284",32304855,1,1,"M",1992-09-01,37,"35-39 ans",458.764201366608
"7285",32304857,1,1,"M",1994-06-01,36,"35-39 ans",1071.05219043994
"7286",32304859,1,1.5,"F",1995-10-01,34,"30-34 ans",524.172999526585
"7287",32304862,0,0.333333333333333,"F",1974-01-01,90,"80 ans et +",52.0260699464443
"7288",32304864,1,1.5,"M",1992-08-01,39,"35-39 ans",954.205927340231
"7289",32304865,1,1,"M",1991-07-01,51,"50-54 ans",3474.05880460137
"7290",32304866,1,1.5,"F",1995-01-01,39,"35-39 ans",390.493244782007
"7291",32304867,1,1,"F",1987-07-01,62,"60-64 ans",653.006974565763
"7292",32304869,0,0.666666666666667,"F",1993-07-01,55,"55-59 ans",259.446851121872
"7293",32304871,1,1,"F",1988-09-01,54,"50-54 ans",305.981430995439
"7294",32304872,1,0.5,"F",1979-12-01,51,"50-54 ans",305.373743131837
"7295",32304874,0,0.5,"F",1982-06-01,72,"70-74 ans",142.358885145063
"7296",32304877,NA,NA,"M",1985-03-01,45,"45-49 ans",1868.32081770003
"7297",32304879,1,0.5,"M",1963-05-01,76,"75-79 ans",141.48909901006
"7298",32304881,1,1,"M",1991-04-01,45,"45-49 ans",566.429652863544
"7299",32304886,0,1,"M",1996-12-01,63,"60-64 ans",425.747485969095
"7300",32304887,1,1,"F",1988-08-01,41,"40-44 ans",146.70992278205
"7301",32304888,1,0.5,"M",1974-07-01,60,"60-64 ans",867.336250708286
"7302",32304889,0,1,"F",1996-12-01,71,"70-74 ans",425.747485969095
"7303",32304890,1,1,"F",1988-12-01,59,"55-59 ans",360.298185818022
"7304",32304891,1,2.16666666666667,"M",1980-03-01,65,"65-69 ans",826.995936601374
"7305",32304892,1,1,"M",1996-12-01,38,"35-39 ans",120.696357972797
"7306",32304894,1,0.5,"F",1967-02-01,78,"75-79 ans",274.743147139266
"7307",32304895,1,1,"F",1992-08-01,41,"40-44 ans",558.745149870378
"7308",32304897,0,1,"M",1996-12-01,43,"40-44 ans",425.747485969095
"7309",32304899,1,0.5,"M",1981-10-01,90,"80 ans et +",779.097850251268
"7310",32304901,1,1,"M",1994-11-01,43,"40-44 ans",248.162269503429
"7311",32304902,1,1,"M",1996-10-01,45,"45-49 ans",486.114760908955
"7312",32304904,1,0.5,"M",1987-10-01,45,"45-49 ans",220.406174515598
"7313",32304907,2,0.5,"F",1993-05-01,43,"40-44 ans",714.085999319602
"7314",32304908,1,0.5,"M",1980-10-01,57,"55-59 ans",425.633760874167
"7315",32304910,1,1,"F",1981-04-01,56,"55-59 ans",722.555185799345
"7316",32304911,1,0.5,"M",1990-05-01,74,"70-74 ans",100.528594996928
"7317",32304913,0,0,"M",1994-12-01,33,"30-34 ans",30.94854375
"7318",32304914,1,0.5,"M",1987-07-01,46,"45-49 ans",1026.64737411535
"7319",32304915,1,0.5,"M",1990-06-01,55,"55-59 ans",578.146491782635
"7320",32304918,1,1,"F",1981-10-01,81,"80 ans et +",722.272334718782
"7321",32304920,0,1,"M",1996-12-01,74,"70-74 ans",425.747485969095
"7322",32304922,1,0.5,"M",1975-11-01,57,"55-59 ans",9.10903231228504
"7323",32304924,1,1,"F",1984-10-01,53,"50-54 ans",431.527928649298
"7324",32304925,1,1.5,"F",1981-11-01,65,"65-69 ans",548.879020462563
"7325",32304926,1,1,"F",1984-10-01,61,"60-64 ans",8729.97820986299
"7326",32304927,0,0.833333333333333,"M",1988-12-01,42,"40-44 ans",1325.58951867922
"7327",32304928,1,1,"F",1994-03-01,53,"50-54 ans",242.971504656386
"7328",32304935,1,1,"F",1973-04-01,79,"75-79 ans",599.1214698194
"7329",32304938,1,0.5,"F",1969-11-01,75,"75-79 ans",175.100626281524
"7330",32304939,1,1.5,"M",1994-01-01,45,"45-49 ans",132.606906789115
"7331",32304940,1,1,"F",1987-01-01,47,"45-49 ans",870.362394672475
"7332",32304942,1,1,"M",1991-12-01,65,"65-69 ans",1062.78022427161
"7333",32304945,1,1,"M",1995-12-01,32,"30-34 ans",185.411467657571
"7334",32304951,0,0.5,"M",1993-03-01,51,"50-54 ans",258.608913533558
"7335",32304953,1,1,"F",1963-11-01,78,"75-79 ans",391.928657587973
"7336",32304956,NA,NA,"F",1975-12-01,78,"75-79 ans",296.56216115
"7337",32304957,NA,0,"M",1990-06-01,72,"70-74 ans",0
"7338",32304958,1,0.5,"F",1996-07-01,47,"45-49 ans",-15.9619946919038
"7339",32304964,3,1,"M",1993-06-01,44,"40-44 ans",982.876915748323
"7340",32304969,1,1,"F",1993-01-01,30,"30-34 ans",8.04797728228712
"7341",32304971,1,0.5,"F",1974-10-01,62,"60-64 ans",105.572043607567
"7342",32304974,1,0.5,"M",1974-02-01,61,"60-64 ans",407.518552096149
"7343",32304977,1,0.5,"M",1995-08-01,64,"60-64 ans",447.971849612241
"7344",32304980,1,2,"M",1991-05-01,81,"80 ans et +",1062.53361852087
"7345",32304982,1,1,"M",1964-03-01,83,"80 ans et +",1119.47656920341
"7346",32304984,1,1.5,"F",1991-10-01,45,"45-49 ans",517.1008595416
"7347",32304986,1,0.5,"M",1986-08-01,80,"80 ans et +",1604.8978683161
"7348",32304989,0,0,"M",1977-09-01,85,"80 ans et +",0
"7349",32304991,NA,NA,"M",1966-12-01,86,"80 ans et +",2.02893929582834
"7350",32304993,1,1,"M",1988-06-01,70,"70-74 ans",1484.31242130978
"7351",32304996,0,0.75,"M",1950-01-01,87,"80 ans et +",345.647411948102
"7352",32304999,1,1.5,"M",1996-06-01,29,"28-29 ans",465.6729216603
"7353",32305000,1,0.5,"M",1982-03-01,67,"65-69 ans",2430.75318734313
"7354",32305001,1,1,"M",1990-08-01,55,"55-59 ans",396.910039007878
"7355",32305007,1,1,"M",1988-06-01,78,"75-79 ans",1114.3724459144
"7356",32305008,1,0.5,"F",1989-06-01,53,"50-54 ans",162.855463485915
"7357",32305011,3,1,"M",1992-01-01,54,"50-54 ans",718.117544987524
"7358",32305012,1,1.5,"M",1979-08-01,66,"65-69 ans",1844.08782971776
"7359",32305013,1,0.5,"M",1976-11-01,56,"55-59 ans",160.780971684177
"7360",32305014,1,0.5,"F",1986-01-01,51,"50-54 ans",244.199654368818
"7361",32305022,1,0.5,"M",1973-01-01,61,"60-64 ans",153.657875676751
"7362",32305023,3,1,"F",1987-05-01,30,"30-34 ans",691.909222659652
"7363",32305025,1,0.5,"M",1900-01-01,68,"65-69 ans",277.293758589319
"7364",32305027,1,0.5,"M",1981-09-01,60,"60-64 ans",280.870004071792
"7365",32305028,1,0.5,"M",1989-01-01,52,"50-54 ans",1292.65574151839
"7366",32305029,1,0.5,"F",1974-02-01,83,"80 ans et +",118.643047044031
"7367",32305031,1,1,"F",1988-02-01,87,"80 ans et +",546.996630986017
"7368",32305034,1,1,"F",1983-01-01,52,"50-54 ans",305.511659677989
"7369",32305035,0,1,"F",1995-01-01,80,"80 ans et +",222.74612710353
"7370",32305036,1,0.5,"F",1976-03-01,61,"60-64 ans",225.80473786471
"7371",32305037,NA,NA,"F",1985-01-01,52,"50-54 ans",0
"7372",32305038,1,1,"F",1996-05-01,85,"80 ans et +",1031.226322673
"7373",32305039,1,0.416666666666667,"F",1985-01-01,42,"40-44 ans",119.72072169122
"7374",32305041,1,1,"M",1996-03-01,29,"28-29 ans",94.9237727173561
"7375",32305042,1,1,"F",1980-02-01,92,"80 ans et +",28.8236415087712
"7376",32305043,1,1,"F",1996-02-01,62,"60-64 ans",245.440415809818
"7377",32305044,NA,NA,"F",1995-05-01,57,"55-59 ans",33.5078228425174
"7378",32305047,0,0.5,"M",1994-10-01,57,"55-59 ans",3.5050323019775
"7379",32305048,NA,NA,"F",1973-01-01,96,"80 ans et +",0
"7380",32305050,1,0.5,"M",1994-08-01,57,"55-59 ans",589.662013191074
"7381",32305051,0,0.291666666666667,"F",1971-05-01,89,"80 ans et +",856.294695338277
"7382",32305053,1,1,"F",1985-01-01,55,"55-59 ans",54.3785082455876
"7383",32305054,2,1,"F",1980-10-01,81,"80 ans et +",302.905160714612
"7384",32305055,0,0.5,"M",1965-10-01,93,"80 ans et +",638.887198380565
"7385",32305056,1,1,"M",1996-03-01,38,"35-39 ans",1382.49608797267
"7386",32305057,1,1,"F",1966-08-01,67,"65-69 ans",422.175959703308
"7387",32305059,1,1,"F",1987-12-24,43,"40-44 ans",302.397296130177
"7388",32305061,5,1.25,"F",1983-10-01,60,"60-64 ans",920.459834245058
"7389",32305062,1,1,"M",1995-01-01,21,"18-22 ans",362.93011218928
"7390",32305065,1,1,"M",1990-06-01,75,"75-79 ans",1384.56739772764
"7391",32305067,1,1.5,"M",1985-09-01,49,"45-49 ans",2044.32521056478
"7392",32305069,1,1,"F",1990-12-01,59,"55-59 ans",26.4201619632222
"7393",32305074,0,0,"F",1997-08-01,38,"35-39 ans",2.10183296458202
"7394",32305075,1,1,"F",1995-10-01,36,"35-39 ans",220.522784761874
"7395",32305081,1,1,"F",1983-07-01,46,"45-49 ans",1363.58790303603
"7396",32305082,0,NA,"M",1983-04-01,76,"75-79 ans",24.2569717710736
"7397",32305083,1,0.5,"M",1971-07-01,65,"65-69 ans",257.41370182085
"7398",32305084,1,1,"M",1986-09-01,51,"50-54 ans",10.392118923515
"7399",32305085,1,1,"F",1970-11-01,83,"80 ans et +",5191.04050236805
"7400",32305086,1,0.5,"F",1992-11-01,63,"60-64 ans",585.099010326376
"7401",32305087,1,0.5,"F",1980-11-01,77,"75-79 ans",169.075303716721
"7402",32305088,1,1,"F",1970-09-01,76,"75-79 ans",856.728801486147
"7403",32305090,1,0.5,"F",1988-09-01,75,"75-79 ans",401.138442845752
"7404",32305091,1,0.5,"F",1988-03-01,76,"75-79 ans",561.040294274796
"7405",32305093,1,0.5,"F",1994-07-01,63,"60-64 ans",240.024158903793
"7406",32305094,1,0.5,"F",1968-10-01,73,"70-74 ans",283.974684862526
"7407",32305097,1,1.5,"M",1988-05-01,50,"50-54 ans",1112.19637862997
"7408",32305104,NA,0.458333333333333,"F",1964-07-01,72,"70-74 ans",234.90901042911
"7409",32305106,1,0.5,"M",1982-01-01,59,"55-59 ans",2077.78651603729
"7410",32305109,1,1,"M",1995-09-01,42,"40-44 ans",193.705269827616
"7411",32305110,1,1,"F",1994-12-01,41,"40-44 ans",3394.64362667204
"7412",32305111,1,1.5,"M",1987-02-01,52,"50-54 ans",5193.86050967759
"7413",32305114,1,0.5,"M",1980-05-01,54,"50-54 ans",138.697333848653
"7414",32305115,1,1,"M",1971-03-01,79,"75-79 ans",315.427033514895
"7415",32305116,1,1,"F",1979-09-01,72,"70-74 ans",20.36057630451
"7416",32305117,1,1,"F",1996-05-01,20,"18-22 ans",92.3288275527568
"7417",32305120,0,NA,"F",1994-04-01,51,"50-54 ans",0.0061279990292
"7418",32305123,1,0.5,"F",1980-11-01,64,"60-64 ans",1099.66679584597
"7419",32305124,1,0.5,"M",1990-09-01,46,"45-49 ans",712.70635553002
"7420",32305126,1,2,"F",1966-02-01,68,"65-69 ans",1576.36005438025
"7421",32305133,1,1,"M",1981-07-01,67,"65-69 ans",18.607133744
"7422",32305134,1,0.5,"F",1979-05-01,53,"50-54 ans",69.5144885797779
"7423",32305135,1,1,"F",1981-10-01,94,"80 ans et +",356.320367985235
"7424",32305138,1,1,"F",1985-05-01,52,"50-54 ans",1192.53457396646
"7425",32305139,0,0.5,"M",1992-07-01,68,"65-69 ans",66.9730788369851
"7426",32305143,1,0.5,"M",1969-06-01,64,"60-64 ans",306.97729249245
"7427",32305144,1,0.5,"M",1985-01-01,42,"40-44 ans",212.062643945267
"7428",32305149,1,0.5,"F",1975-11-01,56,"55-59 ans",-89.9400527475057
"7429",32305151,1,1,"F",1970-10-01,85,"80 ans et +",56.1816539487465
"7430",32305152,1,0.5,"F",1982-02-01,60,"60-64 ans",296.6643497116
"7431",32305153,1,0.5,"M",1976-12-01,57,"55-59 ans",42.3073156403753
"7432",32305154,0,1,"F",1990-08-01,71,"70-74 ans",681.373103602156
"7433",32305155,1,0.5,"M",1984-04-17,75,"75-79 ans",267.729264443293
"7434",32305156,1,0.5,"F",1977-03-01,55,"55-59 ans",209.114395192174
"7435",32305157,1,0.5,"M",1996-08-01,72,"70-74 ans",1068.04807045329
"7436",32305158,1,1,"M",1991-01-31,64,"60-64 ans",1502.28957788258
"7437",32305161,1,0.5,"M",1989-02-01,64,"60-64 ans",342.234826611394
"7438",32305164,NA,NA,"M",1984-03-01,63,"60-64 ans",512.75205582
"7439",32305165,1,1,"M",1990-01-01,52,"50-54 ans",508.852195038354
"7440",32305167,0,1,"M",1990-10-01,84,"80 ans et +",1312.26468626313
"7441",32305168,1,1.5,"F",1985-12-01,53,"50-54 ans",789.888720408927
"7442",32305171,1,0.5,"F",1995-03-01,68,"65-69 ans",277.850773738693
"7443",32305174,0,0.5,"F",1972-05-01,64,"60-64 ans",156.580684412212
"7444",32305175,1,1,"M",1966-08-01,70,"70-74 ans",1608.25992912173
"7445",32305176,1,1,"M",1962-09-01,80,"80 ans et +",285.750190816293
"7446",32305177,1,1.5,"F",1992-09-01,64,"60-64 ans",1928.47954542285
"7447",32305179,1,0.625,"F",1972-09-01,71,"70-74 ans",370.885981803335
"7448",32305181,1,0.5,"M",1993-09-01,46,"45-49 ans",55.8561571126349
"7449",32305182,1,1,"F",1988-06-01,55,"55-59 ans",191.793284759731
"7450",32305184,1,1,"F",1995-03-01,35,"35-39 ans",1131.53070275922
"7451",32305186,1,1,"F",1988-10-01,74,"70-74 ans",153.125305476189
"7452",32305187,1,1,"M",1996-01-01,32,"30-34 ans",306.768678180017
"7453",32305189,1,0.5,"F",1979-12-01,62,"60-64 ans",730.679238991057
"7454",32305190,1,1.5,"M",1994-09-01,44,"40-44 ans",945.22163638771
